F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,segment_id,file_id
29.26447,0.1431484,27.84703,29.16491,31.21231,3.365276,269.0199,208.7254,34.92287,39.25185,0.4458281,0.4630704,0.2158486,0.4956546,0.612329,0.3964804,5.23009,2.9091,4.676545,2.891141,0.3495987,0.5722291,41.88307,0.2892479,33.64869,0.231585,9.966672,1.181693,3.978302,2.382844,0.0553706,1.586201,1.405293,0.8898465,7.369763,0.4407453,5.624198,1.304041,46.90837,0.1621054,660.6931,0.2572554,1415.548,0.1207781,-80.13155,-0.9966904,1859.008,0.1020991,1254.869,0.1976493,-98.0269,-0.6921563,2983.744,0.05914015,1154.121,0.2199367,-102.1639,-0.6346872,-33.05537,-0.1798476,47.00043,0.1500286,0.03247692,0.7402281,-0.03665367,-0.3750114,0.3708566,0.4700386,46.04163,0.1682112,32.66456,0.2353485,9.649906,1.266717,3.40973,2.851217,-29.58281,39.68529,0.03023313,-0.02869369,0.3050674,6.129033,3.947368,0.16,0.1149638,0.08090909,0.04944318,-21.16974,020_2025.03.11_segment_0177,020_2025.03.11
34.90083,0.09232853,32.26562,33.46131,38.39575,6.130131,36.80769,32.15992,25.69056,19.68458,0.4793436,0.5821428,0.1613262,0.5157861,0.7142459,0.5529197,6.542499,3.570702,6.482709,4.573173,0.3119891,0.7800435,37.35028,0.4378408,21.88931,0.7487779,5.762795,2.553901,2.830696,6.509207,0.02654776,0.8619627,1.344974,0.825635,9.678162,0.3191133,12.21035,0.71816,45.37044,0.2592506,723.8211,0.2597283,1473.02,0.1558899,-82.4346,-0.9561683,1885.34,0.1056771,1233.437,0.2236825,-95.02044,-0.7046813,2993.607,0.07012684,1211.544,0.2308639,-99.62345,-0.6394491,-29.52552,-0.2825871,43.57211,0.2542438,0.04762163,0.3936666,-0.0337075,-0.5051721,0.368946,0.6493199,43.96644,0.2317076,24.43441,0.5425597,4.267962,3.508925,1.057198,18.28682,-14.27627,23.35345,0.04845095,-0.01411252,0.1931661,4.400979,3.473946,0.1885714,0.155878,0.0925,0.1177657,-21.1839,020_2025.03.11_segment_0163,020_2025.03.11
31.60057,0.1013261,30.18315,31.37199,33.79993,3.616776,93.01267,123.4667,14.80665,12.84057,0.4417612,0.6201568,0.1583459,0.446063,0.685453,0.5271071,7.881773,4.332936,5.479165,2.87571,0.2879346,0.8724919,24.98274,1.033296,27.17068,0.4895869,10.01033,1.842672,2.224685,5.583978,0.02757622,1.815773,1.362666,0.6326162,8.059145,0.3586482,6.099956,1.426689,45.36579,0.2153742,641.0565,0.2204593,1408.797,0.163373,-111.5849,-0.7833956,1847.289,0.09058756,1183.237,0.1794945,-122.5291,-0.6048638,2970.726,0.05394088,1182.814,0.2025147,-125.5292,-0.5665479,-31.07003,-0.257409,43.66424,0.2514518,0.04871512,0.4605145,-0.03578357,-0.4094717,0.404496,0.62116,42.83307,0.2944465,31.50627,0.2701095,11.54957,1.095312,0.6890554,15.21393,-8.510247,16.99751,0.04995008,-0.002312402,0.1717587,5.021834,2.876106,0.1646154,0.1264677,0.1909091,0.2400551,-22.88232,020_2025.03.11_segment_0188,020_2025.03.11
33.63806,0.09657702,31.22734,33.0117,35.363,4.135658,46.54107,51.58342,18.80786,14.70167,0.4252404,0.5362726,0.173879,0.4569538,0.6150004,0.4411213,6.019009,2.695695,4.70406,3.127547,0.2848531,0.7818601,31.8877,0.6836901,30.52119,0.5451832,14.45282,1.375554,-2.522009,-5.501837,0.02302968,0.9129539,1.356294,0.7700138,8.765728,0.3484889,11.0725,0.847386,42.81282,0.3492259,659.2156,0.3220349,1422.43,0.1885013,-70.06892,-1.064294,1850.149,0.1233992,1238.804,0.2327675,-87.47409,-0.6914487,2926.573,0.08244429,1165.778,0.2708972,-88.45889,-0.6825672,-28.20784,-0.3780268,40.74002,0.3482964,0.04168871,0.5170051,-0.02908261,-0.6456376,0.3262208,0.657689,37.14207,0.4920191,33.08422,0.3295846,17.40538,0.990756,-4.622257,-3.085953,-7.657777,20.02059,0.03552448,0.0005216748,0.1429771,4.509284,3.504043,0.2038461,0.1533492,0.079,0.08665449,-22.16257,020_2025.03.11_segment_0003,020_2025.03.11
31.98506,0.07932422,30.09107,31.35897,33.71051,3.619446,62.00067,65.68593,71.12227,110.4936,0.6014105,0.3813,0.4269871,0.6129872,0.7422754,0.3152882,4.803801,3.009194,4.267453,1.792919,0.342773,0.5330372,39.51479,0.5021564,26.22785,0.60221,10.64263,1.468102,0.6519336,28.12426,0.02681335,1.189532,0.9994779,0.7753149,8.920853,0.3231307,8.816766,0.7577836,46.50275,0.2481368,685.6021,0.2486853,1465.846,0.1502778,-43.20424,-1.372608,1859.608,0.1178551,1310.661,0.3119585,-64.94403,-0.7690592,2972.25,0.07413469,1252.443,0.3535091,-70.51281,-0.6720489,-28.52835,-0.3221755,43.44553,0.2334847,0.04476829,0.4657027,-0.03484455,-0.5232924,0.357409,0.4949053,44.57586,0.2926663,27.2484,0.5642976,10.11337,1.402348,-2.302174,-7.564229,-5.054006,14.76454,0.02219028,0.01463164,0.2692815,3.448276,1.597444,0.538,0.4621428,0.0875,0.05402546,-19.819,020_2025.03.11_segment_0017,020_2025.03.11
33.11138,0.05310279,32.19899,32.95277,34.85975,2.660763,19.47608,13.62163,14.1054,10.3149,0.4220744,0.7168905,0.09053875,0.4544578,0.6686088,0.5780701,8.308069,8.071614,4.536233,4.133662,0.2243482,1.042522,36.87506,0.3966174,26.42543,0.4465749,7.417323,1.913719,-4.644294,-2.756003,0.01491442,1.193689,0.8073112,0.9298533,10.52511,0.2656472,8.472435,1.060755,49.8693,0.2178737,679.8217,0.2757263,1449.33,0.1388911,-97.82372,-0.9112402,1887.15,0.120108,1331.215,0.2549052,-115.617,-0.6206839,2971.218,0.07602733,1293.111,0.2892424,-116.7027,-0.6084203,-32.02176,-0.1580816,46.82618,0.218689,0.05058471,0.395361,-0.04240035,-0.3946551,0.3130586,0.7396747,45.64806,0.1803527,31.90264,0.1677921,11.20519,1.183676,-9.060051,-1.396628,-16.477,28.88674,0.03628892,-0.002173902,0.1031659,2.316602,1.581028,0.355,0.2884874,0.3466667,0.4134677,-20.83915,020_2025.03.11_segment_0201,020_2025.03.11
29.59969,0.08266029,27.37386,30.20623,30.99109,3.617235,26.81566,11.18624,32.99389,29.99051,0.2828312,0.7842332,0.0736728,0.2007384,0.5211594,0.4474865,6.059669,3.646418,4.95024,3.242197,0.1966306,1.221806,29.28669,0.6543098,18.71483,1.021145,5.230283,2.493113,-2.20212,-4.769369,0.02265355,0.8865916,1.439909,0.9412609,6.943688,0.4194283,3.673321,2.91702,45.03058,0.2003998,690.3381,0.2355362,1412.211,0.1563319,-131.597,-0.644075,1888.135,0.0867345,1229.87,0.2094004,-141.077,-0.5153017,3001.287,0.06407851,1196.518,0.2846509,-143.6618,-0.4828718,-30.23843,-0.225679,43.09941,0.1898823,0.03743683,0.6170388,-0.03938481,-0.4082718,0.2995936,0.806609,45.94197,0.2144378,27.74277,0.3534744,10.16206,1.024727,0.6761081,17.83438,-11.59369,20.29675,0.0515641,-0.006042309,0.1393361,4.716981,2.625298,0.1354546,0.1216824,0.247,0.2929522,-25.31649,020_2025.03.11_segment_0211,020_2025.03.11
29.97848,0.1460843,29.15816,30.42267,33.05515,3.89699,215.5202,233.799,-40.39671,71.81786,0.4748518,0.4739077,0.2611691,0.4655953,0.6906375,0.4294685,7.160562,4.95818,4.968627,2.531733,0.3032041,0.6284916,40.952,0.3940723,30.25492,0.4291147,6.243856,1.828118,-3.159523,-3.884755,0.02357178,1.734153,1.218931,1.141013,8.324693,0.4219775,4.436849,1.135515,46.78285,0.2465036,632.9514,0.1978692,1440.636,0.1230181,-84.28603,-0.9981543,1831.816,0.1154027,1178.375,0.2276433,-99.88601,-0.7083044,2959.957,0.06636056,1167.847,0.2610495,-104.3526,-0.6470019,-29.96859,-0.2968595,43.30124,0.2582527,0.04409727,0.4447673,-0.04217753,-0.3790299,0.3222602,0.5166613,45.29815,0.2868366,29.68079,0.4288925,8.045742,1.420242,-3.968014,-3.112402,-24.24945,34.95652,0.03570376,-0.02801759,0.2584682,6.25,3.585657,0.17,0.1632313,0.09875,0.08358192,-21.43316,020_2025.03.11_segment_0205,020_2025.03.11
30.98523,0.1684042,29.28437,31.00663,35.89568,6.611313,124.9095,106.3444,84.32809,107.0522,0.4912823,0.4099767,0.3099407,0.5054675,0.6581785,0.3482378,4.969901,2.304582,4.25345,2.242826,0.3216486,0.6468042,34.43282,0.641583,33.46605,0.3643569,19.27567,0.7728314,-3.660558,-3.868742,0.03273186,1.484483,1.128859,0.7295038,8.354438,0.4030702,11.04035,1.961829,44.07488,0.2481086,668.7078,0.2742927,1410.467,0.1353707,-61.92831,-1.159075,1896.217,0.1123574,1329.156,0.3074624,-82.82822,-0.7073815,2914.008,0.08649283,1215.088,0.3021321,-83.12919,-0.7044123,-32.50347,-0.238951,42.79836,0.253291,0.02922951,0.9968727,-0.03869932,-0.4937399,0.3515527,0.5889444,42.6339,0.3034511,33.10001,0.2857291,19.1613,0.7281669,-6.46987,-2.075935,-10.675,16.66304,0.002936823,-0.009140797,0.211314,4.719764,2.702703,0.2788889,0.2361471,0.07875,0.04833154,-21.09368,020_2025.03.11_segment_0013,020_2025.03.11
31.85107,0.1118284,30.21241,31.35167,33.28364,3.071232,193.6947,128.8653,93.25056,87.12826,0.4381465,0.4290222,0.2815609,0.4159988,0.60502,0.3234591,5.818453,3.096366,3.843049,2.411161,0.26261,0.7180872,29.80216,0.7771939,33.02777,0.4118045,10.85941,1.523042,1.989391,7.199913,0.0246119,1.427428,1.218238,0.7934387,8.478165,0.3324027,5.806545,1.171241,41.76292,0.3417913,686.8531,0.2840541,1432.649,0.1748958,-71.52721,-1.076579,1831.616,0.1268926,1274.709,0.2808162,-86.86349,-0.7473271,2938.363,0.07972326,1195.309,0.3496718,-90.77293,-0.6889004,-27.69969,-0.4026091,40.53838,0.3456773,0.03976879,0.4427878,-0.02923252,-0.6513221,0.307569,0.5938745,38.89712,0.4542926,31.65505,0.3937142,10.39142,1.505972,1.745575,7.142256,-9.539927,14.89529,0.0386109,-0.008755174,0.1453571,5.555556,3.246753,0.2146667,0.2500631,0.07928571,0.05573718,-22.4528,020_2025.03.11_segment_0007,020_2025.03.11
29.19313,0.2020275,20.8594,30.45622,33.86805,13.00864,165.2711,120.0424,81.57999,103.7576,0.4328305,0.5366449,0.1891815,0.4495426,0.6412612,0.4520797,5.611206,2.579065,4.690536,2.933832,0.32471,0.7351363,36.17168,0.5538346,32.51369,0.3420527,8.792396,1.618438,-3.827819,-2.795043,0.04858394,2.086701,1.323871,0.9884166,7.27038,0.5728612,6.363,1.851221,49.53717,0.2377732,699.7545,0.2436412,1464.979,0.1401493,-103.8326,-0.8192044,1918.267,0.116706,1285.598,0.190388,-119.8653,-0.5807735,3018.583,0.06728633,1238.932,0.2100363,-120.8727,-0.5681573,-32.33727,-0.2508004,46.57854,0.2288286,0.04159225,0.4601365,-0.0408509,-0.3492041,0.3676609,0.5949401,44.37921,0.2690538,33.29832,0.2247573,9.767517,1.406913,-6.233804,-1.488052,-21.90393,31.39606,0.04076158,-0.02223146,0.2696051,4.56621,3.255814,0.16,0.1896237,0.1271429,0.1469416,-21.51197,020_2025.03.11_segment_0198,020_2025.03.11
30.39327,0.1726241,29.5534,31.50675,32.65784,3.104435,351.0421,355.3098,211.0281,166.0854,0.3884566,0.7954223,0.08383964,0.332128,0.7482678,0.6644282,6.495559,6.377145,5.5425,4.435015,0.2233481,0.9873108,39.89369,0.3366942,25.67214,0.4487292,9.435402,1.30105,0.4697076,23.60828,0.02856558,2.187609,1.055605,1.180117,8.995659,0.4457383,7.160375,2.128738,43.05107,0.2688418,675.7854,0.2563834,1481.404,0.1243035,-112.9417,-0.7913116,1800.211,0.1206774,1305.156,0.2599887,-123.1966,-0.6328228,2929.418,0.07626324,1125.675,0.2325676,-126.5515,-0.5892049,-28.53891,-0.2725899,41.80146,0.227865,0.04571258,0.5477974,-0.03298736,-0.4555933,0.2312619,0.7999945,44.21134,0.2774848,25.97055,0.4076992,6.893911,2.069035,0.2617295,45.87707,-26.71155,36.27021,0.01873039,-0.02008169,0.2204749,3.354298,1.90678,0.2488889,0.3161028,0.28625,0.2555356,-22.28536,020_2025.03.11_segment_0167,020_2025.03.11
29.99495,0.1299626,28.43252,29.44354,32.25303,3.820513,271.956,252.3835,50.75117,30.55283,0.3367732,0.6881851,0.07861522,0.3367422,0.5763302,0.497715,6.042336,2.941174,3.877879,2.149489,0.2788236,0.8749066,34.35615,0.4725364,23.71676,0.6093152,8.50698,1.763246,1.664026,7.433157,0.04981998,1.492162,1.437678,0.6175354,7.647385,0.3385106,8.739691,1.167672,46.11743,0.2260106,656.2591,0.2301512,1438.847,0.1314233,-114.7857,-0.7536899,1864.355,0.10072,1154.352,0.2316482,-124.6902,-0.6034851,2978.34,0.06781489,1153.951,0.1980503,-128.4792,-0.5553756,-30.63484,-0.2587247,42.72315,0.2426455,0.03303428,0.7478957,-0.03523881,-0.4180548,0.3903505,0.4884423,43.59462,0.2526777,29.25558,0.3659803,12.93979,1.060054,5.988631,1.844982,-19.01916,28.19075,0.04159445,-0.01318996,0.1794348,4.398827,2.380952,0.195,0.2097618,0.2025,0.187133,-22.8089,020_2025.03.11_segment_0173,020_2025.03.11
32.31532,0.2864816,28.36115,29.30129,37.00582,8.644672,142.2846,75.85316,835.0415,837.0624,0.4019985,0.7197886,0.115645,0.3906412,0.6060665,0.4904215,6.850587,2.957738,5.084479,2.496808,0.2544866,0.9337337,22.83329,1.095063,23.29093,0.7356301,17.39888,1.260556,1.444437,9.259387,0.06125442,2.245737,1.204776,0.7641676,6.827142,0.5979404,4.022988,3.180952,33.14857,0.7693071,657.9973,0.3246417,1299.958,0.3807296,-128.9812,-0.6573433,1812.575,0.1378611,1153.291,0.2319202,-130.6079,-0.5826108,2853.296,0.08336917,1072.036,0.2891226,-130.4113,-0.5890347,-24.71016,-0.6913204,33.96724,0.5722305,0.04026222,0.5974956,-0.02541611,-0.5910833,0.3485207,0.6461052,33.36453,0.7340854,29.79169,0.3731213,24.86826,0.7588426,1.413592,9.356089,-10.05693,19.34242,0.0405732,-0.007916135,0.1911762,4.519774,3.151862,0.1281818,0.1285456,0.1541667,0.1122095,-24.27,020_2025.03.11_segment_0172,020_2025.03.11
30.89315,0.1672893,29.13511,30.03358,35.42422,6.289112,97.81627,47.60271,86.72749,87.1255,0.3009092,0.7470944,0.1186086,0.1933066,0.4843749,0.3657663,4.879712,3.216292,3.362678,4.200938,0.1738165,1.013583,31.60936,0.5198739,17.36835,1.085893,3.148298,4.036951,11.57353,1.098025,0.06057096,1.801635,1.558429,0.8262844,7.921496,0.3792457,6.489296,0.8309014,42.34666,0.3160265,749.9795,0.2186628,1420.973,0.1082051,-113.1416,-0.7645521,1865.287,0.1007671,1207.108,0.2509499,-121.412,-0.6371598,2994.692,0.06274624,1154.953,0.4687544,-127.3461,-0.5609131,-29.18615,-0.3268104,43.39295,0.2410878,0.0331465,0.7118938,-0.03451312,-0.5113409,0.2932631,0.5820855,44.04037,0.2485365,23.55807,0.5569555,5.592053,2.668513,9.872163,1.301417,-11.23445,21.00897,0.02351902,-0.007263231,0.0545802,3.686636,2.392345,0.196,0.1762498,0.1666667,0.1518406,-24.60344,020_2025.03.11_segment_0166,020_2025.03.11
31.94691,0.1088343,29.74899,30.81063,33.49763,3.748636,334.6759,493.1078,39.69348,32.96135,0.4280019,0.7215104,0.1117817,0.3821313,0.7472313,0.6354496,8.286744,3.742365,5.427389,3.048958,0.2872299,0.8838305,37.16822,0.3934095,21.36172,0.7001976,0.4132075,35.75599,-1.303086,-9.587205,0.0384615,1.160078,1.345478,0.7198595,7.70048,0.3497937,2.899158,1.887161,44.57703,0.2471387,670.2419,0.2377914,1463.747,0.1337315,-114.1432,-0.7697905,1797.498,0.1197987,1262.405,0.1943505,-124.3714,-0.6095636,2955.368,0.06673072,1193.471,0.2390052,-129.0414,-0.5482976,-26.53362,-0.3068819,42.73795,0.2404792,0.05131705,0.4287505,-0.03585093,-0.3573732,0.4190876,0.555328,46.09262,0.241776,24.42121,0.5113031,-3.244865,-5.292094,-2.019046,-7.293644,-18.06656,29.47206,0.03457992,-0.0149772,0.1679084,5.479452,3.240741,0.1385714,0.1519331,0.175,0.2549673,-23.02073,020_2025.03.11_segment_0199,020_2025.03.11
32.08676,0.06748138,30.73158,31.52914,34.06188,3.330296,38.09475,20.49501,91.83899,103.0707,0.3504134,0.6898414,0.1068158,0.3533548,0.5785123,0.4716965,5.579556,3.492299,4.998861,2.767795,0.2242525,0.9607084,29.43443,0.6639563,24.49039,0.682568,18.3684,0.7258115,-3.625187,-3.525363,0.03002411,1.518624,1.354861,0.7933968,8.444445,0.3378014,8.920067,0.7893605,43.97902,0.2659199,649.4164,0.3114971,1506.158,0.1987412,-105.6395,-0.8134572,1838.914,0.1188336,1297.905,0.2389139,-118.9874,-0.5970957,2921.908,0.07985453,1144.774,0.2259051,-119.3846,-0.5908846,-30.61484,-0.3176807,41.89038,0.2980781,0.04377298,0.3974408,-0.03321967,-0.5240239,0.3043653,0.6625012,40.44038,0.3525044,32.00792,0.3202875,17.48155,0.7183021,-5.737823,-2.124748,-12.43331,19.42874,0.05173191,-0.005913991,0.1329046,4.139434,3.0837,0.1664286,0.1496476,0.1364286,0.2261354,-23.43375,020_2025.03.11_segment_0006,020_2025.03.11
31.03807,0.1157476,29.03583,30.6518,34.68439,5.648563,74.60411,77.09202,320.7236,184.1175,0.4174191,0.4667341,0.2388954,0.4340663,0.5969466,0.3580512,5.152147,2.529713,4.265009,2.192064,0.2857274,0.6876531,32.33816,0.7297273,32.83599,0.42496,13.04729,1.009898,0.2154714,61.17947,0.05253123,1.595212,1.399556,0.9406367,7.938344,0.3092103,5.039567,1.528256,44.82465,0.3039892,635.2983,0.2466273,1439.794,0.1161149,-107.0322,-0.7990999,1845.611,0.1179885,1262.662,0.2584942,-120.4032,-0.5824454,2974.176,0.06440227,1186.286,0.2731748,-122.3769,-0.5557147,-31.98298,-0.2468317,45.78373,0.2240804,0.03807123,0.4361941,-0.04138999,-0.3117915,0.3699926,0.5124724,45.7788,0.3109683,33.80914,0.2768049,13.0952,0.8203264,-5.438875,-1.678017,-18.19676,26.24557,0.01480594,-0.01160787,0.2003676,4.560261,3.642384,0.1372727,0.1119327,0.1154545,0.1313817,-22.31946,020_2025.03.11_segment_0012,020_2025.03.11
32.96564,0.2004912,29.75757,32.51675,39.4947,9.737131,130.2421,124.4958,225.2652,393.5354,0.3805433,0.6043647,0.1274488,0.3938861,0.6096527,0.4822039,6.085034,4.119574,4.735978,3.57043,0.2636113,0.8888266,37.95578,0.3324656,24.29779,0.675191,11.09456,1.604042,-7.164874,-2.212194,0.03413504,1.724436,1.152997,0.8822002,9.11062,0.4139741,13.87303,0.8987513,44.09781,0.281323,670.5812,0.2728651,1455.678,0.143843,-81.38655,-0.9953016,1859.814,0.1206765,1259.733,0.1991174,-97.15261,-0.6828511,2932.534,0.08159517,1134.459,0.3296704,-97.45827,-0.6809795,-31.66612,-0.2705482,44.04071,0.2379423,0.04680678,0.5049921,-0.03142482,-0.518832,0.3013171,0.7472121,41.91148,0.2111794,28.40024,0.4403999,15.62703,1.155601,-8.143495,-2.000698,-18.19094,31.58769,0.04943596,-0.01488496,0.1924596,3.368421,2.558635,0.2583333,0.2679811,0.1091667,0.1126542,-21.67927,020_2025.03.11_segment_0204,020_2025.03.11
31.83656,0.2148269,30.6966,32.09962,37.92772,7.231117,442.8329,657.7043,123.6372,109.5428,0.3242687,0.7367951,0.08213562,0.2655494,0.5631098,0.4809741,3.816836,2.546208,4.140606,3.288348,0.2611925,0.94652,31.04509,0.6890569,23.5927,0.6425192,4.955519,3.203179,0.2670439,49.03307,0.0548123,1.463464,1.56496,0.7595469,8.205067,0.4694496,9.988236,1.614864,43.08694,0.3742011,743.3231,0.2357548,1463.598,0.1307879,-126.7224,-0.6624538,1940.129,0.1123615,1265.205,0.2239385,-134.3397,-0.5426032,2998.923,0.06733226,1140.974,0.2197382,-135.5012,-0.5281165,-30.87205,-0.2607609,45.08715,0.2324074,0.04529063,0.5689632,-0.03483184,-0.4843321,0.3484325,0.5767435,43.73839,0.2348632,25.68678,0.4548576,11.74345,0.8969637,-5.606299,-2.337687,-16.41345,27.73266,0.03630449,-0.008146719,0.200279,3.0,2.278481,0.1822222,0.240637,0.2344444,0.1719891,-23.36502,020_2025.03.11_segment_0210,020_2025.03.11
29.82415,0.02597807,29.01213,29.76287,30.67424,1.662109,65.72931,74.31534,13.76519,8.121877,0.2153749,0.8591216,0.05721119,0.1579615,0.3556513,0.2984401,6.865768,5.206584,4.318006,2.468462,0.1213658,1.246619,22.66227,0.7354414,13.90751,1.10894,11.03339,1.080034,-0.01073302,-1135.389,0.0254349,0.6147572,2.14403,0.5861136,6.90008,0.2609225,2.883211,1.295662,36.42364,0.2804201,631.1447,0.2167829,1491.744,0.151824,-167.9594,-0.3981357,1810.845,0.1206219,1155.099,0.2435211,-170.7056,-0.3447433,2900.195,0.0883587,1072.103,0.2470064,-171.626,-0.3317025,-27.1344,-0.2852014,37.44922,0.281757,0.02590239,0.7249481,-0.03697411,-0.4110311,0.3093896,0.5045888,40.4421,0.2374319,25.81535,0.4245628,14.07423,0.9873925,0.2908458,51.01646,-11.97766,20.45055,0.01778779,-0.006194019,0.08000272,3.90625,1.992032,0.086,0.0257682,0.3283333,0.3833804,-29.46089,020_2025.03.11_segment_0206,020_2025.03.11
32.80085,0.09606723,31.88255,32.73812,35.41165,3.529102,56.98852,59.24607,135.577,117.7513,0.1881051,1.025581,0.03745389,0.05544304,0.3797117,0.3422578,7.126738,5.09891,4.525264,3.201737,0.1222636,1.465484,21.98922,0.9264177,20.95643,0.8030614,12.39667,0.8476067,2.608397,3.464073,0.04328763,1.559275,1.98934,0.6603056,8.442981,0.353221,9.953198,0.782286,50.18625,0.2146118,726.3734,0.1824877,1498.123,0.1179993,-144.1448,-0.5615943,1925.16,0.06622881,1238.532,0.1390803,-153.2251,-0.4432634,3040.041,0.05438985,1149.999,0.1611409,-155.1838,-0.4184392,-34.83825,-0.2064678,48.51897,0.1959985,0.04137047,0.5208867,-0.02882891,-0.6525434,0.2475895,0.6734642,44.87148,0.2489786,31.48623,0.2029565,14.99947,0.8230594,1.00572,11.88436,-9.722109,16.15616,0.01945652,0.001425307,0.06107253,2.764977,1.415094,0.2166667,0.1808007,0.47,0.4510728,-27.1289,020_2025.03.11_segment_0212,020_2025.03.11
33.0691,0.06290809,31.12196,32.66019,35.42931,4.307352,26.33613,11.30577,20.13761,16.22073,0.4075634,0.5239929,0.1709238,0.4476906,0.5967258,0.425802,6.364418,4.097705,4.672943,2.841736,0.2691054,0.7348233,38.28578,0.4764857,27.78707,0.5516344,8.321683,1.88437,-6.220721,-2.230579,0.02040919,1.009128,1.192956,0.7961913,9.288995,0.2963414,10.04341,0.9593377,49.66924,0.2540688,674.6268,0.304149,1470.077,0.1565542,-76.17223,-1.06507,1879.35,0.1249625,1285.989,0.2167936,-96.65833,-0.6908628,2976.286,0.07780986,1230.639,0.2340164,-100.4268,-0.6401795,-32.51579,-0.2394504,47.3055,0.2194017,0.0452275,0.3813972,-0.0355914,-0.4581152,0.3189957,0.5824272,43.87062,0.3143192,34.76791,0.2688774,10.45682,1.210238,-4.530537,-3.172968,-11.01442,22.98492,0.0411387,-0.01293527,0.1598903,4.774536,1.886793,0.36,0.254951,0.1766667,0.2851121,-21.97563,020_2025.03.11_segment_0004,020_2025.03.11
